author,author_url,avg_rating,book_url,cover_url,ratings_count,title,source
Nnedi Okorafor,https://www.goodreads.com/author/show/588356.Nnedi_Okorafor,3.93,https://www.goodreads.com/book/show/7767021-who-fears-death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348469489i/7767021._SX50_.jpg,3,Who Fears Death,Best Feminist Books
Robin McKinley,https://www.goodreads.com/author/show/5339.Robin_McKinley,4.2,https://www.goodreads.com/book/show/407813.The_Blue_Sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563198223i/407813._SY75_.jpg,4,"The Blue Sword (Damar, #1)",Best Feminist Books
Alexandra Bracken,https://www.goodreads.com/author/show/2973783.Alexandra_Bracken,4.15,https://www.goodreads.com/book/show/10576365-the-darkest-minds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343178841i/10576365._SY75_.jpg,4,"The Darkest Minds (The Darkest Minds, #1)",Best Feminist Books
Susan Ee,https://www.goodreads.com/author/show/4890182.Susan_Ee,4.1,https://www.goodreads.com/book/show/15863832-angelfall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464206558i/15863832._SY75_.jpg,4,"Angelfall (Penryn & the End of Days, #1)",Best Feminist Books
Julie Bindel,https://www.goodreads.com/author/show/1439971.Julie_Bindel,4.06,https://www.goodreads.com/book/show/34428143-the-pimping-of-prostitution,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491403947i/34428143._SX50_.jpg,4,The Pimping of Prostitution: Abolishing the Sex Work Myth,Best Feminist Books
Lyn Webster Wilde,https://www.goodreads.com/author/show/363222.Lyn_Webster_Wilde,3.19,https://www.goodreads.com/book/show/29474246-a-brief-history-of-the-amazons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457576748i/29474246._SY75_.jpg,3,A Brief History of the Amazons: Women Warriors in Myth and History,Best Feminist Books
Rebecca  Walker,https://www.goodreads.com/author/show/49532.Rebecca_Walker,3.84,https://www.goodreads.com/book/show/86489.To_Be_Real,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403183396i/86489._SY75_.jpg,3,To Be Real: Telling the Truth and Changing the Face of Feminism,Best Feminist Books
Hannah  Rubenstein,https://www.goodreads.com/author/show/15650347.Hannah_Rubenstein,4.13,https://www.goodreads.com/book/show/31550085-wedlocked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471488724i/31550085._SY75_.jpg,4,WEDLOCKED: A Story of Forced Marriage,Best Feminist Books
Ki Longfellow,https://www.goodreads.com/author/show/286014.Ki_Longfellow,3.84,https://www.goodreads.com/book/show/11324204-houdini-heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510418043i/11324204._SY75_.jpg,3,Houdini Heart,Best Feminist Books
Ronald Hutton,https://www.goodreads.com/author/show/128353.Ronald_Hutton,3.62,https://www.goodreads.com/book/show/34324501-the-witch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497092904i/34324501._SX50_.jpg,3,"The Witch: A History of Fear, from Ancient Times to the Present",Best Feminist Books
Maggie Nelson,https://www.goodreads.com/author/show/58605.Maggie_Nelson,4.01,https://www.goodreads.com/book/show/22929741-the-argonauts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410981835i/22929741._SX50_.jpg,4,The Argonauts,Best Feminist Books
Marilyn Frye,https://www.goodreads.com/author/show/103082.Marilyn_Frye,4.16,https://www.goodreads.com/book/show/176883.The_Politics_of_Reality,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347456529i/176883._SY75_.jpg,4,The Politics of Reality: Essays in Feminist Theory,Best Feminist Books
Justine Cassell,https://www.goodreads.com/author/show/2031484.Justine_Cassell,3.76,https://www.goodreads.com/book/show/1072970.From_Barbie_to_Mortal_Kombat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180748625i/1072970._SX50_.jpg,3,From Barbie to Mortal Kombat: Gender and Computer Games,Best Feminist Books
Nikki van der Gaag,https://www.goodreads.com/author/show/345551.Nikki_van_der_Gaag,4.21,https://www.goodreads.com/book/show/30897394-nononsense-feminism,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487809798i/30897394._SY75_.jpg,4,NoNonsense Feminism: Alive and Kicking,Best Feminist Books
Victoria Smith,https://www.goodreads.com/author/show/17049526.Victoria_Smith,3.44,https://www.goodreads.com/book/show/61086853-hags,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1666575489i/61086853._SY75_.jpg,3,Hags: The Demonisation of Middle-Aged Women,Best Feminist Books
Belinda Olsson,https://www.goodreads.com/author/show/1352649.Belinda_Olsson,3.68,https://www.goodreads.com/book/show/3176847-pilluparvi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1207667973i/3176847._SY75_.jpg,3,Pilluparvi,Best Feminist Books
HeatherAsh Amara,https://www.goodreads.com/author/show/4441501.HeatherAsh_Amara,4.03,https://www.goodreads.com/book/show/21544940-warrior-goddess-training,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410107961i/21544940._SY75_.jpg,4,Warrior Goddess Training: Become the Woman You Are Meant to Be,Best Feminist Books
Annie Ernaux,https://www.goodreads.com/author/show/56176.Annie_Ernaux,3.89,https://www.goodreads.com/book/show/29750989-m-moire-de-fille,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459461763i/29750989._SX50_.jpg,3,Mémoire de fille,Best Feminist Books
Rosemary Radford Ruether,https://www.goodreads.com/author/show/89884.Rosemary_Radford_Ruether,4.06,https://www.goodreads.com/book/show/367714.Sexism_and_God_Talk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388290667i/367714._SY75_.jpg,4,Sexism and God Talk: Toward a Feminist Theology,Best Feminist Books
Colette Dowling,https://www.goodreads.com/author/show/88690.Colette_Dowling,3.79,https://www.goodreads.com/book/show/153378.The_Cinderella_Complex,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387744512i/153378._SY75_.jpg,3,The Cinderella Complex: Women's Hidden Fear of Independence,Best Feminist Books
Harriet Beecher Stowe,https://www.goodreads.com/author/show/26242.Harriet_Beecher_Stowe,3.92,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231i/46787._SY75_.jpg,3,Uncle Tom’s Cabin,Best Feminist Books
Adrien Katherine Wing,https://www.goodreads.com/author/show/238681.Adrien_Katherine_Wing,4.5,https://www.goodreads.com/book/show/423213.Critical_Race_Feminism,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417982882i/423213._SX50_.jpg,4,Critical Race Feminism: A Reader,Best Feminist Books
Margaret Cho,https://www.goodreads.com/author/show/15949.Margaret_Cho,3.68,https://www.goodreads.com/book/show/28356.I_m_the_One_That_I_Want,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389285841i/28356._SX50_.jpg,3,I'm the One That I Want,Best Feminist Books
Lily King,https://www.goodreads.com/author/show/117786.Lily_King,3.87,https://www.goodreads.com/book/show/18467802-euphoria,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418788366i/18467802._SY75_.jpg,3,Euphoria,Best Feminist Books
David Ebershoff,https://www.goodreads.com/author/show/49229.David_Ebershoff,3.65,https://www.goodreads.com/book/show/2586771-the-19th-wife,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255632165i/2586771._SY75_.jpg,3,The 19th Wife,Best Feminist Books
Alison Kafer,https://www.goodreads.com/author/show/4412686.Alison_Kafer,4.38,https://www.goodreads.com/book/show/16217547-feminist-queer-crip,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354544661i/16217547._SY75_.jpg,4,"Feminist, Queer, Crip",Best Feminist Books
Yuval Noah Harari,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,4.33,https://www.goodreads.com/book/show/23692271-sapiens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310i/23692271._SY75_.jpg,4,Sapiens: A Brief History of Humankind,Best Feminist Books
Patty Blount,https://www.goodreads.com/author/show/5344531.Patty_Blount,4.05,https://www.goodreads.com/book/show/18509683-some-boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397596614i/18509683._SX50_.jpg,4,Some Boys,Best Feminist Books
Gabrielle Korn,https://www.goodreads.com/author/show/29830802.Gabrielle_Korn,4.19,https://www.goodreads.com/book/show/240019834-long-island-girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1754915548i/240019834._SY75_.jpg,4,Long Island Girls,Best Feminist Books
Alice Fulton,https://www.goodreads.com/author/show/179907.Alice_Fulton,3.56,https://www.goodreads.com/book/show/2829442-the-nightingales-of-troy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348936805i/2829442._SY75_.jpg,3,The Nightingales of Troy: Connected Stories,Best Feminist Books
Elena Ferrante,https://www.goodreads.com/author/show/44085.Elena_Ferrante,4.36,https://www.goodreads.com/book/show/23156040-those-who-leave-and-those-who-stay,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411338052i/23156040._SY75_.jpg,4,"Those Who Leave and Those Who Stay (Neapolitan Novels, #3)",Best Feminist Books
Elisabeth Badinter,https://www.goodreads.com/author/show/29871957.Elisabeth_Badinter,3.36,https://www.goodreads.com/book/show/792867.Dead_End_Feminism,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348060284i/792867._SY75_.jpg,3,Dead End Feminism,Best Feminist Books
Anne Sexton,https://www.goodreads.com/author/show/26814.Anne_Sexton,4.27,https://www.goodreads.com/book/show/607220.Poetry_of_Anne_Sexton,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,4,Poetry of Anne Sexton,Best Feminist Books
Toni Morrison,https://www.goodreads.com/author/show/3534.Toni_Morrison,3.78,https://www.goodreads.com/book/show/23602473-god-help-the-child,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463008449i/23602473._SY75_.jpg,3,God Help the Child,Best Feminist Books
Jean Shinoda Bolen,https://www.goodreads.com/author/show/49000.Jean_Shinoda_Bolen,4.13,https://www.goodreads.com/book/show/18695290-goddesses-in-everywoman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403186582i/18695290._SX50_.jpg,4,Goddesses in Everywoman: Powerful Archetypes in Women's Lives,Best Feminist Books
Abi Ketner,https://www.goodreads.com/author/show/6948816.Abi_Ketner,3.79,https://www.goodreads.com/book/show/17402117-branded,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366662015i/17402117._SX50_.jpg,3,"Branded (Sinners, #1)",Best Feminist Books
Delia Owens,https://www.goodreads.com/author/show/7043934.Delia_Owens,4.37,https://www.goodreads.com/book/show/37703550-where-the-crawdads-sing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563462890i/37703550._SY75_.jpg,4,Where the Crawdads Sing,Best Feminist Books
Miranda Kiraly,https://www.goodreads.com/author/show/13711098.Miranda_Kiraly,4.1,https://www.goodreads.com/book/show/25218885-freedom-fallacy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427317106i/25218885._SX50_.jpg,4,Freedom Fallacy: The Limits of Liberal Feminism,Best Feminist Books
Chimamanda Ngozi Adichie,https://www.goodreads.com/author/show/19992417.Chimamanda_Ngozi_Adichie,4.34,https://www.goodreads.com/book/show/18749.Half_of_a_Yellow_Sun,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327934717i/18749._SX50_.jpg,4,Half of a Yellow Sun,Best Feminist Books
Pat Barker,https://www.goodreads.com/author/show/4000.Pat_Barker,3.89,https://www.goodreads.com/book/show/37969723-the-silence-of-the-girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519448688i/37969723._SY75_.jpg,3,"The Silence of the Girls (Women of Troy, #1)",Best Feminist Books
Gabriella Gutiérrez y Muhs,https://www.goodreads.com/author/show/4147087.Gabriella_Guti_rrez_y_Muhs,4.52,https://www.goodreads.com/book/show/16072506-presumed-incompetent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352204555i/16072506._SX50_.jpg,4,Presumed Incompetent: The Intersections of Race and Class for Women in Academia,Best Feminist Books
Marie Lu,https://www.goodreads.com/author/show/4342215.Marie_Lu,4.15,https://www.goodreads.com/book/show/9275658-legend,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501368160i/9275658._SY75_.jpg,4,"Legend (Legend, #1)",Best Feminist Books
Peggy Orenstein,https://www.goodreads.com/author/show/15569.Peggy_Orenstein,4.07,https://www.goodreads.com/book/show/25816707-girls-sex,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443493024i/25816707._SY75_.jpg,4,Girls & Sex: Navigating the Complicated New Landscape,Best Feminist Books
Camille Paglia,https://www.goodreads.com/author/show/10733.Camille_Paglia,3.7,https://www.goodreads.com/book/show/102894.Sex_Art_and_American_Culture,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320565141i/102894._SY75_.jpg,3,"Sex, Art, and American Culture: Essays",Best Feminist Books
Naomi Wolf,https://www.goodreads.com/author/show/22393.Naomi_Wolf,3.76,https://www.goodreads.com/book/show/102359.Misconceptions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320492112i/102359._SY75_.jpg,3,"Misconceptions: Truth, Lies, and the Unexpected on the Journey to Motherhood",Best Feminist Books
Fatema Mernissi,https://www.goodreads.com/author/show/2792382.Fatema_Mernissi,3.92,https://www.goodreads.com/book/show/177335.Dreams_of_Trespass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349011875i/177335._SY75_.jpg,3,Dreams of Trespass: Tales of a Harem Girlhood,Best Feminist Books
Leonard Shlain,https://www.goodreads.com/author/show/58133.Leonard_Shlain,4.16,https://www.goodreads.com/book/show/455992.The_Alphabet_Versus_the_Goddess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348440082i/455992._SY75_.jpg,4,The Alphabet Versus the Goddess: The Conflict Between Word and Image,Best Feminist Books
Jennifer L. Armentrout,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,4.23,https://www.goodreads.com/book/show/13362536-opal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553011318i/13362536._SY75_.jpg,4,"Opal (Lux, #3)",Best Feminist Books
Matthew Quick,https://www.goodreads.com/author/show/1251730.Matthew_Quick,3.87,https://www.goodreads.com/book/show/13477676-forgive-me-leonard-peacock,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370282544i/13477676._SY75_.jpg,3,"Forgive Me, Leonard Peacock",Best Feminist Books
Patricia Hill Collins,https://www.goodreads.com/author/show/33867.Patricia_Hill_Collins,4.07,https://www.goodreads.com/book/show/27285564-intersectionality,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491001948i/27285564._SY75_.jpg,4,Intersectionality,Best Feminist Books
Susan Bordo,https://www.goodreads.com/author/show/44779.Susan_Bordo,3.9,https://www.goodreads.com/book/show/210862.The_Male_Body,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316729674i/210862._SY75_.jpg,3,The Male Body: A New Look at Men in Public and in Private,Best Feminist Books
Ninni Holmqvist,https://www.goodreads.com/author/show/1232086.Ninni_Holmqvist,3.75,https://www.goodreads.com/book/show/5730888-the-unit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320530547i/5730888._SY75_.jpg,3,The Unit,Best Feminist Books
Ursula K. Le Guin,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,4.26,https://www.goodreads.com/book/show/13651.The_Dispossessed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353467455i/13651._SY75_.jpg,4,The Dispossessed: An Ambiguous Utopia,Best Feminist Books
Ami McKay,https://www.goodreads.com/author/show/99709.Ami_McKay,4.04,https://www.goodreads.com/book/show/171102.The_Birth_House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172385530i/171102._SX50_.jpg,4,The Birth House,Best Feminist Books
Catherine Belsey,https://www.goodreads.com/author/show/270160.Catherine_Belsey,3.45,https://www.goodreads.com/book/show/4028390-the-feminist-reader,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,3,The Feminist Reader: Essays in Gender and the Politics of Literary Theory,Best Feminist Books
Judith Lewis Herman,https://www.goodreads.com/author/show/44171.Judith_Lewis_Herman,4.4,https://www.goodreads.com/book/show/1772674.Trauma_And_Recovery,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1188054217i/1772674.jpg,4,Trauma And Recovery: The Aftermath Of Violence--from Domestic Abuse To Political Terror,Best Feminist Books
Nancy Friday,https://www.goodreads.com/author/show/2042.Nancy_Friday,3.71,https://www.goodreads.com/book/show/182689.The_Power_of_Beauty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391732279i/182689._SY75_.jpg,3,The Power of Beauty,Best Feminist Books
Zadie Smith,https://www.goodreads.com/author/show/2522.Zadie_Smith,3.56,https://www.goodreads.com/book/show/28390369-swing-time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514344635i/28390369._SY75_.jpg,3,Swing Time,Best Feminist Books
Angela Y. Davis,https://www.goodreads.com/author/show/5863103.Angela_Y_Davis,4.44,https://www.goodreads.com/book/show/25330108-freedom-is-a-constant-struggle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447140494i/25330108._SY75_.jpg,4,"Freedom is a Constant Struggle: Ferguson, Palestine and the Foundations of a Movement",Best Feminist Books
Christa Wolf,https://www.goodreads.com/author/show/61946.Christa_Wolf,3.87,https://www.goodreads.com/book/show/17329126-cassandra,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394321530i/17329126._SY75_.jpg,3,Cassandra,Best Feminist Books
Alix Olson,https://www.goodreads.com/author/show/56618.Alix_Olson,4.2,https://www.goodreads.com/book/show/661722.Word_Warriors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328746809i/661722._SX50_.jpg,4,Word Warriors,Best Feminist Books
Murasaki Shikibu,https://www.goodreads.com/author/show/4739.Murasaki_Shikibu,3.72,https://www.goodreads.com/book/show/7309031-the-tale-of-genji,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364138519i/7309031._SY75_.jpg,3,The Tale of Genji,Best Feminist Books
Jo Knowles,https://www.goodreads.com/author/show/253326.Jo_Knowles,3.84,https://www.goodreads.com/book/show/451220.Lessons_from_a_Dead_Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320474341i/451220._SX50_.jpg,3,Lessons from a Dead Girl,Best Feminist Books
Maureen Murdock,https://www.goodreads.com/author/show/117363.Maureen_Murdock,3.9,https://www.goodreads.com/book/show/19375673-the-heroine-s-journey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386776349i/19375673._SY75_.jpg,3,The Heroine's Journey: Woman's Quest for Wholeness,Best Feminist Books
Ruth Ozeki,https://www.goodreads.com/author/show/7825.Ruth_Ozeki,4.06,https://www.goodreads.com/book/show/15811545-a-tale-for-the-time-being,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613060369i/15811545._SY75_.jpg,4,A Tale for the Time Being,Best Feminist Books
Patricia  Miller,https://www.goodreads.com/author/show/8136362.Patricia_Miller,4,https://www.goodreads.com/book/show/35259565-bringing-down-the-colonel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523741128i/35259565._SY75_.jpg,4,"Bringing Down the Colonel: A Sex Scandal of the Gilded Age, and the ""Powerless"" Woman Who Took on Washington",Best Feminist Books
Caroline Criado Pérez,https://www.goodreads.com/author/show/19637490.Caroline_Criado_P_rez,4.18,https://www.goodreads.com/book/show/23206108-do-it-like-a-woman-and-change-the-world,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433498347i/23206108._SY75_.jpg,4,Do It Like a Woman... and Change the World,Best Feminist Books
Élisabeth Badinter,https://www.goodreads.com/author/show/415767._lisabeth_Badinter,3.49,https://www.goodreads.com/book/show/12016323-the-conflict,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793920i/12016323._SX50_.jpg,3,The Conflict: How Modern Motherhood Undermines the Status of Women,Best Feminist Books
Jamie Le Fay,https://www.goodreads.com/author/show/8195049.Jamie_Le_Fay,3.9,https://www.goodreads.com/book/show/22062838-ange-el,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399785577i/22062838._SX50_.jpg,3,Ange'el,Best Feminist Books
Jean Shinoda Bolen,https://www.goodreads.com/author/show/49000.Jean_Shinoda_Bolen,4.06,https://www.goodreads.com/book/show/226520.Goddesses_in_Older_Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395430091i/226520._SY75_.jpg,4,Goddesses in Older Women,Best Feminist Books
Caitlin Kunkel,https://www.goodreads.com/author/show/18073195.Caitlin_Kunkel,3.96,https://www.goodreads.com/book/show/40965605-new-erotica-for-feminists,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532768784i/40965605._SX50_.jpg,3,"New Erotica for Feminists: Satirical Fantasies of Love, Lust, and Equal Pay",Best Feminist Books
Joan D. Vinge,https://www.goodreads.com/author/show/32279.Joan_D_Vinge,3.94,https://www.goodreads.com/book/show/535402.The_Snow_Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314048182i/535402._SY75_.jpg,3,The Snow Queen,Best Feminist Books
Shiri Eisner,https://www.goodreads.com/author/show/6550746.Shiri_Eisner,3.79,https://www.goodreads.com/book/show/16073046-bi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350395921i/16073046._SX50_.jpg,3,Bi: Notes for a Bisexual Revolution,Best Feminist Books
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.68,https://www.goodreads.com/book/show/47122.Lady_Oracle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388432970i/47122._SY75_.jpg,3,Lady Oracle,Best Feminist Books
Alina Klein,https://www.goodreads.com/author/show/3854021.Alina_Klein,3.99,https://www.goodreads.com/book/show/13630495-rape-girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336074981i/13630495._SY75_.jpg,3,Rape Girl,Best Feminist Books
Leymah Gbowee,https://www.goodreads.com/author/show/4937871.Leymah_Gbowee,4.16,https://www.goodreads.com/book/show/12343998-mighty-be-our-powers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327978815i/12343998._SY75_.jpg,4,"Mighty Be Our Powers: How Sisterhood, Prayer, and Sex Changed a Nation at War",Best Feminist Books
Buchi Emecheta,https://www.goodreads.com/author/show/86920.Buchi_Emecheta,4.22,https://www.goodreads.com/book/show/210722.The_Joys_of_Motherhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708114164i/210722._SY75_.jpg,4,The Joys of Motherhood,Best Feminist Books
Libba Bray,https://www.goodreads.com/author/show/2526.Libba_Bray,3.94,https://www.goodreads.com/book/show/51428.Rebel_Angels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333820283i/51428._SX50_.jpg,3,"Rebel Angels (Gemma Doyle, #2)",Best Feminist Books
Ijeoma Oluo,https://www.goodreads.com/author/show/14408819.Ijeoma_Oluo,4.48,https://www.goodreads.com/book/show/35099718-so-you-want-to-talk-about-race,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499224833i/35099718._SX50_.jpg,4,So You Want to Talk About Race,Best Feminist Books
Élisabeth Badinter,https://www.goodreads.com/author/show/415767._lisabeth_Badinter,4.18,https://www.goodreads.com/book/show/724298.Mother_Love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414082192i/724298._SY75_.jpg,4,Mother Love: Myth and Reality. Motherhood in Modern History,Best Feminist Books
Lynn Peril,https://www.goodreads.com/author/show/49608.Lynn_Peril,4,https://www.goodreads.com/book/show/86637.Pink_Think,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348016740i/86637._SX50_.jpg,4,Pink Think: Becoming a Woman in Many Uneasy Lessons,Best Feminist Books
Florence  Williams,https://www.goodreads.com/author/show/5824043.Florence_Williams,3.84,https://www.goodreads.com/book/show/13418346-breasts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347905367i/13418346._SY75_.jpg,3,Breasts: A Natural and Unnatural History,Best Feminist Books
Leta Hong Fincher,https://www.goodreads.com/author/show/7512648.Leta_Hong_Fincher,4.16,https://www.goodreads.com/book/show/37861785-betraying-big-brother,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519454896i/37861785._SY75_.jpg,4,Betraying Big Brother: The Feminist Awakening in China,Best Feminist Books
Mary Field Belenky,https://www.goodreads.com/author/show/97062.Mary_Field_Belenky,4.07,https://www.goodreads.com/book/show/139850.Women_s_Ways_of_Knowing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347455607i/139850._SY75_.jpg,4,"Women's Ways of Knowing: The Development of Self, Voice, and Mind",Best Feminist Books
Sarah Weddington,https://www.goodreads.com/author/show/202826.Sarah_Weddington,4.18,https://www.goodreads.com/book/show/353650.A_Question_of_Choice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437619364i/353650._SY75_.jpg,4,A Question of Choice,Best Feminist Books
Carson McCullers,https://www.goodreads.com/author/show/3506.Carson_McCullers,3.99,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385265834i/37380._SY75_.jpg,3,The Heart Is a Lonely Hunter,Best Feminist Books
John Ajvide Lindqvist,https://www.goodreads.com/author/show/479779.John_Ajvide_Lindqvist,4.03,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327893384i/943402._SY75_.jpg,4,Let the Right One In,Best Feminist Books
Fumiko Enchi,https://www.goodreads.com/author/show/103307.Fumiko_Enchi,3.96,https://www.goodreads.com/book/show/177404.The_Waiting_Years,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1744541469i/177404._SX50_.jpg,3,The Waiting Years,Best Feminist Books
Euripides,https://www.goodreads.com/author/show/973.Euripides,3.89,https://www.goodreads.com/book/show/3254.The_Trojan_Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348667122i/3254._SY75_.jpg,3,The Trojan Women,Best Feminist Books
Sarah Blaffer Hrdy,https://www.goodreads.com/author/show/157568.Sarah_Blaffer_Hrdy,4.43,https://www.goodreads.com/book/show/270100.Mother_Nature,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386919721i/270100._SY75_.jpg,4,Mother Nature: Maternal Instincts and How They Shape the Human Species,Best Feminist Books
K.A. Laity,https://www.goodreads.com/author/show/2915710.K_A_Laity,4.5,https://www.goodreads.com/book/show/39337609-my-wandering-uterus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521634828i/39337609._SY75_.jpg,4,My Wandering Uterus: tales of traveling while female,Best Feminist Books
Virginia Woolf,https://www.goodreads.com/author/show/6765.Virginia_Woolf,3.76,https://www.goodreads.com/book/show/18852.The_Years,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486619020i/18852._SY75_.jpg,3,The Years,Best Feminist Books
